block,date,liquidityIndex
8344360,2019-08-13T20:36:50.000Z,20001689184144378000000000
8350120,2019-08-14T17:56:47.000Z,20001763973146241000000000
8355880,2019-08-15T15:25:57.000Z,20001835597354804000000000
8361640,2019-08-16T12:53:12.000Z,20001905074987156000000000
8367400,2019-08-17T10:26:21.000Z,20001975390918790000000000
8373160,2019-08-18T08:01:56.000Z,20002066742767074000000000
8378920,2019-08-19T05:25:21.000Z,20002124000811430000000000
8384680,2019-08-20T02:47:42.000Z,20002206396872867000000000
8390440,2019-08-21T00:25:49.000Z,20002268427416695000000000
8396200,2019-08-21T21:49:49.000Z,20002335857993011000000000
8401960,2019-08-22T19:28:31.000Z,20002406534416634000000000
8407720,2019-08-23T16:58:03.000Z,20002471266653694000000000
8413480,2019-08-24T14:21:48.000Z,20002544381632116000000000
8419240,2019-08-25T12:01:39.000Z,20002609543424501000000000
8425000,2019-08-26T09:21:51.000Z,20002666420679436000000000
8430760,2019-08-27T07:09:32.000Z,20002747134364007000000000
8436520,2019-08-28T04:32:45.000Z,20002810603100698000000000
8442280,2019-08-29T02:02:18.000Z,20002873977710255000000000
8448040,2019-08-29T23:21:27.000Z,20002937825855591000000000
8453800,2019-08-30T20:49:41.000Z,20003017869188894000000000
8459560,2019-08-31T18:25:52.000Z,20003100595302196000000000
8465320,2019-09-01T16:05:18.000Z,20003195202241588000000000
8471080,2019-09-02T13:42:33.000Z,20003269182578965000000000
8476840,2019-09-03T11:09:16.000Z,20003360867837748000000000
8482600,2019-09-04T08:39:09.000Z,20003432189063456000000000
8488360,2019-09-05T06:05:37.000Z,20003521439269228000000000
8494120,2019-09-06T03:43:13.000Z,20003615690190911000000000
8499880,2019-09-07T01:23:29.000Z,20003706012779373000000000
8505640,2019-09-07T22:50:31.000Z,20003806297714292000000000
8511400,2019-09-08T20:28:39.000Z,20003918315305729000000000
8517160,2019-09-09T17:53:14.000Z,20004018903586688000000000
8522920,2019-09-10T15:35:13.000Z,20004153957552355000000000
8528680,2019-09-11T13:07:21.000Z,20004284949539556000000000
8534440,2019-09-12T10:41:53.000Z,20004391584478548000000000
8540200,2019-09-13T08:16:43.000Z,20004549483580584000000000
8545960,2019-09-14T06:01:13.000Z,20004685490742163000000000
8551720,2019-09-15T03:31:54.000Z,20004838017057985000000000
8557480,2019-09-16T01:16:01.000Z,20005008278327882000000000
8563240,2019-09-16T22:39:10.000Z,20005160698573406000000000
8569000,2019-09-17T20:14:16.000Z,20005285361755846000000000
