date,liquidityIndex
2021-03-09 00:00:00+00:00,1.0238243708714266e+27
2021-03-10 00:00:00+00:00,1.0242257483664563e+27
2021-03-11 00:00:00+00:00,1.024824056333492e+27
2021-03-12 00:00:00+00:00,1.0253891090004563e+27
2021-03-13 00:00:00+00:00,1.0256940877138179e+27
2021-03-14 00:00:00+00:00,1.025911161802315e+27
2021-03-15 00:00:00+00:00,1.0261118072147365e+27
2021-03-16 00:00:00+00:00,1.0263022514403031e+27
2021-03-17 00:00:00+00:00,1.0265279086971004e+27
2021-03-18 00:00:00+00:00,1.0267973079192808e+27
2021-03-19 00:00:00+00:00,1.0271604074656101e+27
2021-03-20 00:00:00+00:00,1.0273996129062779e+27
2021-03-21 00:00:00+00:00,1.0276045051499513e+27
2021-03-22 00:00:00+00:00,1.0277719667108848e+27
2021-03-23 00:00:00+00:00,1.0279405307945304e+27
2021-03-24 00:00:00+00:00,1.0281082906840139e+27
2021-03-25 00:00:00+00:00,1.0283177026879144e+27
2021-03-26 00:00:00+00:00,1.0284887296646626e+27
2021-03-27 00:00:00+00:00,1.0286565526024662e+27
2021-03-28 00:00:00+00:00,1.0288535671807007e+27
2021-03-29 00:00:00+00:00,1.0290813867522542e+27
2021-03-30 00:00:00+00:00,1.0292781015414325e+27
2021-03-31 00:00:00+00:00,1.0294902802723863e+27
2021-04-01 00:00:00+00:00,1.0297489585382856e+27
2021-04-02 00:00:00+00:00,1.0299452108761976e+27
2021-04-03 00:00:00+00:00,1.0301896411621534e+27
2021-04-04 00:00:00+00:00,1.0305587426777857e+27
2021-04-05 00:00:00+00:00,1.0309548097674795e+27
2021-04-06 00:00:00+00:00,1.0312693597267443e+27
2021-04-07 00:00:00+00:00,1.0315355809446e+27
2021-04-08 00:00:00+00:00,1.031798117734244e+27
2021-04-09 00:00:00+00:00,1.032066870273914e+27
2021-04-10 00:00:00+00:00,1.0323087126035664e+27
2021-04-11 00:00:00+00:00,1.0326523283962117e+27
2021-04-12 00:00:00+00:00,1.032986702720488e+27
2021-04-13 00:00:00+00:00,1.0332680964744772e+27
2021-04-14 00:00:00+00:00,1.0335505744182881e+27
2021-04-15 00:00:00+00:00,1.0338517739187651e+27
2021-04-16 00:00:00+00:00,1.0342202521817756e+27
2021-04-17 00:00:00+00:00,1.0345584856133865e+27
2021-04-18 00:00:00+00:00,1.0348025510774678e+27
2021-04-19 00:00:00+00:00,1.0350115830218988e+27
2021-04-20 00:00:00+00:00,1.0352205363200744e+27
2021-04-21 00:00:00+00:00,1.0353964022037511e+27
2021-04-22 00:00:00+00:00,1.0355811079342147e+27
2021-04-23 00:00:00+00:00,1.0357996342340216e+27
2021-04-24 00:00:00+00:00,1.0359875878283412e+27
2021-04-25 00:00:00+00:00,1.0361523603604595e+27
