date,liquidityIndex
2022-04-14T18:16:25.000Z,1068043406729376336911548789
2022-04-14T20:13:24.000Z,1068043406729376336911553956
2022-04-14T22:02:23.000Z,1068043406729376336911559952
2022-04-14T23:57:53.000Z,1068043406729376336911563193
2022-04-15T01:49:16.000Z,1068043406729376336911566707
2022-04-15T03:40:42.000Z,1068043406729376336911575050
2022-04-15T05:33:56.000Z,1068043406729376336911578968
2022-04-15T07:31:09.000Z,1068043406729376336911582960
2022-04-15T09:23:50.000Z,1068043406729376336911588893
2022-04-15T11:13:24.000Z,1068043406729376336911593350
2022-04-15T13:07:36.000Z,1068155432730703454963355706
2022-04-15T14:57:19.000Z,1068155432730703454963359931
2022-04-15T16:52:19.000Z,1068155432730703454963364826
2022-04-15T18:36:28.000Z,1068155432730703454963369286
2022-04-15T20:29:22.000Z,1068155432730703454963372181
2022-04-15T22:26:24.000Z,1068155432730703454963376339
2022-04-16T00:17:39.000Z,1068155432730703454963380813
2022-04-16T02:08:29.000Z,1068155432730703454963385188
2022-04-16T04:03:10.000Z,1068155432730703454963387197
2022-04-16T06:03:57.000Z,1068155432730703454963390063
2022-04-16T07:54:59.000Z,1068155432730703454963393782
2022-04-16T09:47:40.000Z,1068155432730703454963397687
2022-04-16T11:37:45.000Z,1068155432730703454963404808
2022-04-16T13:28:15.000Z,1068268364004756548932275298
2022-04-16T15:24:04.000Z,1068268364004756548932279440
2022-04-16T17:07:57.000Z,1068268364004756548932282584
2022-04-16T18:56:48.000Z,1068268364004756548932287631
2022-04-16T20:45:30.000Z,1068268364004756548932293322
2022-04-16T22:49:26.000Z,1068268364004756548932297764
2022-04-17T00:29:48.000Z,1068268364004756548932300408
2022-04-17T02:20:48.000Z,1068268364004756548932304745
2022-04-17T04:10:48.000Z,1068268364004756548932309580
2022-04-17T06:03:06.000Z,1068268364004756548932314635
2022-04-17T08:00:24.000Z,1068268364004756548932321268
2022-04-17T09:57:18.000Z,1068268364004756548932327110
2022-04-17T11:46:37.000Z,1068268364004756548932335663
2022-04-17T13:35:14.000Z,1068380787030278441069095655
2022-04-17T15:36:41.000Z,1068380787030278441069101320
2022-04-17T17:33:36.000Z,1068380787030278441069108745
2022-04-17T19:24:55.000Z,1068380787030278441069117589
2022-04-17T21:15:49.000Z,1068380787030278441069122534
2022-04-17T23:06:51.000Z,1068380787030278441069128957
2022-04-18T00:58:27.000Z,1068380787030278441069134438
2022-04-18T02:50:47.000Z,1068380787030278441069139401
2022-04-18T04:43:56.000Z,1068380787030278441069145467
2022-04-18T06:35:14.000Z,1068380787030278441069149001
2022-04-18T08:24:54.000Z,1068380787030278441069155302
2022-04-18T10:20:59.000Z,1068380787030278441069161445
2022-04-18T12:12:10.000Z,1068380787030278441069166288
2022-04-18T14:08:35.000Z,1068493564817995109633516561
2022-04-18T16:03:34.000Z,1068493564817995109633522948
2022-04-18T17:53:49.000Z,1068493564817995109633529630
2022-04-18T19:51:55.000Z,1068493564817995109633533245
2022-04-18T21:37:33.000Z,1068493564817995109633537662
2022-04-18T23:34:38.000Z,1068493564817995109633541730
2022-04-19T01:23:02.000Z,1068493564817995109633545155
2022-04-19T03:12:06.000Z,1068493564817995109633550262
2022-04-19T05:06:22.000Z,1068493564817995109633553771
2022-04-19T07:03:40.000Z,1068493564817995109633558091
2022-04-19T09:03:13.000Z,1068493564817995109633561502
2022-04-19T10:54:04.000Z,1068493564817995109633565927
2022-04-19T12:52:35.000Z,1068605672617126684110822764
2022-04-19T14:45:58.000Z,1068605672617126684110826413
2022-04-19T16:23:06.000Z,1068605672617126684110831413
2022-04-19T18:10:25.000Z,1068605672617126684110834482
2022-04-19T20:02:50.000Z,1068605672617126684110839497
2022-04-19T21:56:13.000Z,1068605672617126684110844579
2022-04-19T23:52:08.000Z,1068605672617126684110848126
2022-04-20T01:55:06.000Z,1068605672617126684110851546
2022-04-20T03:52:10.000Z,1068605672617126684110852746
2022-04-20T05:51:00.000Z,1068605672617126684110856901
2022-04-20T07:38:55.000Z,1068605672617126684110860396
2022-04-20T09:31:18.000Z,1068605672617126684110866762
2022-04-20T11:29:04.000Z,1068605672617126684110868986
2022-04-20T13:13:10.000Z,1068719072719221920328946333
2022-04-20T15:08:43.000Z,1068719072719221920328949403
2022-04-20T17:00:55.000Z,1068719072719221920328952731
2022-04-20T18:51:54.000Z,1068719072719221920328955103
2022-04-20T20:39:32.000Z,1068719072719221920328958940
2022-04-20T22:20:28.000Z,1068719072719221920328962310
2022-04-21T00:10:32.000Z,1068719072719221920328967272
2022-04-21T02:12:20.000Z,1068719072719221920328969492
2022-04-21T04:09:02.000Z,1068719072719221920328972034
2022-04-21T06:04:21.000Z,1068719072719221920328974965
2022-04-21T08:01:21.000Z,1068719072719221920328979024
2022-04-21T09:50:22.000Z,1068719072719221920328982792
2022-04-21T11:47:04.000Z,1068719072719221920328987038
2022-04-21T13:42:07.000Z,1068832448446131669997519954
2022-04-21T15:33:54.000Z,1068832448446131669997522622
2022-04-21T17:29:00.000Z,1068832448446131669997524982
2022-04-21T19:18:03.000Z,1068832448446131669997528918
2022-04-21T21:15:34.000Z,1068832448446131669997533305
2022-04-21T23:05:50.000Z,1068832448446131669997535515
2022-04-22T00:54:31.000Z,1068832448446131669997537425
2022-04-22T02:51:04.000Z,1068832448446131669997541013
2022-04-22T04:43:59.000Z,1068832448446131669997542619
2022-04-22T06:38:56.000Z,1068832448446131669997544962
2022-04-22T08:32:41.000Z,1068832448446131669997548544
2022-04-22T10:24:12.000Z,1068832448446131669997553308
2022-04-22T12:17:51.000Z,1068832448446131669997558044
2022-04-22T14:05:35.000Z,1068944430932441518158530039
2022-04-22T15:56:30.000Z,1068944430932441518158535252
2022-04-22T17:53:25.000Z,1068944430932441518158538356
2022-04-22T19:41:29.000Z,1068944430932441518158542055
2022-04-22T21:40:17.000Z,1068944430932441518158545537
2022-04-22T23:28:31.000Z,1068944430932441518158548090
2022-04-23T01:15:22.000Z,1068944430932441518158551449
2022-04-23T03:05:07.000Z,1068944430932441518158555835
2022-04-23T05:04:48.000Z,1068944430932441518158556764
2022-04-23T06:57:23.000Z,1068944430932441518158560068
2022-04-23T09:00:03.000Z,1068944430932441518158564785
2022-04-23T10:48:44.000Z,1068944430932441518158568371
2022-04-23T12:40:02.000Z,1069056492684201922907542015
2022-04-23T14:30:11.000Z,1069056492684201922907545813
2022-04-23T16:22:29.000Z,1069056492684201922907549487
2022-04-23T18:14:45.000Z,1069056492684201922907551452
2022-04-23T20:03:28.000Z,1069056492684201922907554041
2022-04-23T21:58:03.000Z,1069056492684201922907556955
2022-04-23T23:52:56.000Z,1069056492684201922907558784
2022-04-24T01:43:50.000Z,1069056492684201922907560078
2022-04-24T03:37:42.000Z,1069056492684201922907563886
2022-04-24T05:30:06.000Z,1069056492684201922907567805
2022-04-24T07:17:21.000Z,1069056492684201922907572094
2022-04-24T09:10:34.000Z,1069056492684201922907578847
2022-04-24T11:08:48.000Z,1069056492684201922907583005
2022-04-24T13:04:58.000Z,1069170248713726923143341244
2022-04-24T15:02:06.000Z,1069170248713726923143344960
2022-04-24T16:53:40.000Z,1069170248713726923143346673
2022-04-24T18:48:23.000Z,1069170248713726923143349191
2022-04-24T20:44:36.000Z,1069170248713726923143351714
2022-04-24T22:26:46.000Z,1069170248713726923143355156
2022-04-25T00:22:41.000Z,1069170248713726923143358206
2022-04-25T02:16:17.000Z,1069170248713726923143361012
2022-04-25T04:09:52.000Z,1069170248713726923143365515
2022-04-25T06:03:55.000Z,1069170248713726923143369637
2022-04-25T08:06:25.000Z,1069170248713726923143371334
2022-04-25T09:54:22.000Z,1069170248713726923143374615
2022-04-25T11:47:37.000Z,1069170248713726923143377285
2022-04-25T13:40:17.000Z,1069284450892435233333150213
2022-04-25T15:38:10.000Z,1069284450892435233333152455
2022-04-25T17:30:59.000Z,1069284450892435233333155906
2022-04-25T19:20:01.000Z,1069284450892435233333158613
2022-04-25T21:14:20.000Z,1069284450892435233333163447
2022-04-25T23:07:07.000Z,1069284450892435233333167537
2022-04-26T01:03:28.000Z,1069284450892435233333170437
2022-04-26T02:46:06.000Z,1069284450892435233333173262
2022-04-26T04:36:01.000Z,1069284450892435233333177715
2022-04-26T06:30:16.000Z,1069284450892435233333179715
2022-04-26T08:30:20.000Z,1069284450892435233333182446
2022-04-26T10:25:53.000Z,1069284450892435233333186868
2022-04-26T12:19:17.000Z,1069284450892435233333190422
2022-04-26T14:16:52.000Z,1069398083950552722984302147
2022-04-26T16:12:34.000Z,1069398083950552722984306323
2022-04-26T18:05:34.000Z,1069398083950552722984310851
2022-04-26T20:03:17.000Z,1069398083950552722984313982
2022-04-26T21:56:13.000Z,1069398083950552722984317435
2022-04-26T23:44:16.000Z,1069398083950552722984321422
2022-04-27T01:38:17.000Z,1069398083950552722984324795
2022-04-27T03:27:04.000Z,1069398083950552722984328390
2022-04-27T05:23:18.000Z,1069398083950552722984331972
2022-04-27T07:18:42.000Z,1069398083950552722984335974
2022-04-27T09:13:00.000Z,1069398083950552722984338518
2022-04-27T11:06:04.000Z,1069398083950552722984342028
2022-04-27T12:56:40.000Z,1069509555490127786417149706
2022-04-27T14:49:15.000Z,1069509555490127786417152409
2022-04-27T16:34:13.000Z,1069509555490127786417155901
