block,timestamp,time,cETH_rate,aWETH_rate
12503080,1621940445,2021-05-25T11:00:45.000Z,20042941362020582904209523,1007231275654560235297613745
12508840,1622017095,2021-05-26T08:18:15.000Z,20042982102298691883031105,1007232828942072699450086818
12514600,1622093866,2021-05-27T05:37:46.000Z,20043025260239449255583887,1007233908221928352167689431
12520360,1622172012,2021-05-28T03:20:12.000Z,20043069675213470195106509,1007234666658111110886667973
12526120,1622249133,2021-05-29T00:45:33.000Z,20043115655900998910987331,1007237374820971555989164594
12531880,1622326261,2021-05-29T22:11:01.000Z,20043162271602558311770270,1007238763517023554088329755
12537640,1622403765,2021-05-30T19:42:45.000Z,20043211435653712254849492,1007240781610323134292913805
12543400,1622481547,2021-05-31T17:19:07.000Z,20043260774573245233311305,1007242274803813636980095756
12549160,1622558527,2021-06-01T14:42:07.000Z,20043309567034324769937769,1007243314386075114093338983
12554920,1622634818,2021-06-02T11:53:38.000Z,20043361187283183571902488,1007244157693084001482610020
12560680,1622711596,2021-06-03T09:13:16.000Z,20043412895799164446421548,1007247222828502597942573802
12566440,1622789509,2021-06-04T06:51:49.000Z,20043470158184476918220979,1007251304388499934948656513
12572200,1622865344,2021-06-05T03:55:44.000Z,20043527455445638326826577,1007254136204389404774242510
12577960,1622943032,2021-06-06T01:30:32.000Z,20043586789571377108303536,1007256786051050081858088620
12583720,1623019308,2021-06-06T22:41:48.000Z,20043650090647653409426379,1007259280428784453539167136
12589480,1623096629,2021-06-07T20:10:29.000Z,20043713027603877493914345,1007261576148226324668225908
12595240,1623173241,2021-06-08T17:27:21.000Z,20043775147506772091430590,1007265936167327064198221421
12601000,1623250838,2021-06-09T15:00:38.000Z,20043834123540950090243609,1007268233609106621758412110
12606760,1623328044,2021-06-10T12:27:24.000Z,20043890075022855321440580,1007270367090122120643798823
12612520,1623404545,2021-06-11T09:42:25.000Z,20043956300014736666977579,1007272463683044342699396419
12618280,1623481883,2021-06-12T07:11:23.000Z,20044042619303459589637844,1007274440329540206463982772
12624040,1623558989,2021-06-13T04:36:29.000Z,20044112322079288275284125,1007275374050139972112217130
12629800,1623635913,2021-06-14T01:58:33.000Z,20044178089234344017769548,1007276650251339804359921176
12635560,1623713189,2021-06-14T23:26:29.000Z,20044243851072255267677137,1007277874906208920239037960
12641320,1623789888,2021-06-15T20:44:48.000Z,20044309839638352685806236,1007278908173441388179164933
12647080,1623867336,2021-06-16T18:15:36.000Z,20044378751369458847531026,1007280234627163773039994168
12652840,1623945215,2021-06-17T15:53:35.000Z,20044465267249587067438217,1007282627615084062749604954
12658600,1624022085,2021-06-18T13:14:45.000Z,20044577033096864571768502,1007285877796518709033798445
12664360,1624099822,2021-06-19T10:50:22.000Z,20044688036550175217053181,1007289444913986167670091207
12670120,1624177081,2021-06-20T08:18:01.000Z,20044764465917649982592191,1007293150940486008685007346
12675880,1624254794,2021-06-21T05:53:14.000Z,20044838576326678973759101,1007298019380966016349130413
12681640,1624332896,2021-06-22T03:34:56.000Z,20044913198515056335923685,1007304548918529315649158121
12687400,1624410223,2021-06-23T01:03:43.000Z,20044986893327529182255809,1007309782782770042427185207
12693160,1624487729,2021-06-23T22:35:29.000Z,20045063641145585515319715,1007313738157490780239102296
12698920,1624565726,2021-06-24T20:15:26.000Z,20045139653225894017926356,1007317231053575901685424071
12704680,1624643755,2021-06-25T17:55:55.000Z,20045215456933770848247326,1007321627639989989568119065
12710440,1624721063,2021-06-26T15:24:23.000Z,20045296277791511252886971,1007325001283406531381315055
12716200,1624798781,2021-06-27T12:59:41.000Z,20045385757743345516751454,1007326740604181048663763607
12721960,1624875864,2021-06-28T10:24:24.000Z,20045472918876859943949956,1007329444710992874841309092
12727720,1624952528,2021-06-29T07:42:08.000Z,20045558033285680059016879,1007330953050049834032913334
12733480,1625030574,2021-06-30T05:22:54.000Z,20045641280814964480799214,1007332337640296196378546420
12739240,1625107810,2021-07-01T02:50:10.000Z,20045722562419839321845248,1007334177649946520489258286
12745000,1625185995,2021-07-02T00:33:15.000Z,20045803197935341066706862,1007336706515758454061495251
12750760,1625262795,2021-07-02T21:53:15.000Z,20045886004791922231867515,1007338909428048317061655458
12756520,1625341013,2021-07-03T19:36:53.000Z,20045965268471213510886033,1007340441761551880316730037
12762280,1625418217,2021-07-04T17:03:37.000Z,20046035210774590130568101,1007341993188617394593692987
12768040,1625495558,2021-07-05T14:32:38.000Z,20046118852149954918346181,1007343743924608271457684473
12773800,1625572974,2021-07-06T12:02:54.000Z,20046209181073244017923868,1007345386130351364939074969
12779560,1625650985,2021-07-07T09:43:05.000Z,20046292712903920737020184,1007346813326500528285110312
12785320,1625728484,2021-07-08T07:14:44.000Z,20046373707784111152023290,1007348440798304409995549112
12791080,1625805678,2021-07-09T04:41:18.000Z,20046470869108968493041481,1007350571895328538135922309
12796840,1625882453,2021-07-10T02:00:53.000Z,20046556175736673552155650,1007351641470169402076838867
12802600,1625960396,2021-07-10T23:39:56.000Z,20046635567132570839479554,1007352946862230474556450454
12808360,1626037630,2021-07-11T21:07:10.000Z,20046727127995849264040557,1007353751209645281937305671
12814120,1626115159,2021-07-12T18:39:19.000Z,20046832485222465908793819,1007354996031929769956518941
12819880,1626193764,2021-07-13T16:29:24.000Z,20046943774515133882774210,1007356632072296405279803101
12825640,1626272742,2021-07-14T14:25:42.000Z,20047060848980786743303329,1007357966645581457271144417
12831400,1626349938,2021-07-15T11:52:18.000Z,20047177622885735911175503,1007359019554373142206623165
12837160,1626428522,2021-07-16T09:42:02.000Z,20047296174387393733411874,1007360168042585429372010101
12842920,1626506558,2021-07-17T07:22:38.000Z,20047417479079477201372643,1007360902528017875938420966
12848680,1626584495,2021-07-18T05:01:35.000Z,20047537483450491317468354,1007361832807373133188221519
12854440,1626662944,2021-07-19T02:49:04.000Z,20047650990562006066422183,1007363277445651468896343957
12860200,1626740188,2021-07-20T00:16:28.000Z,20047768487830502265439739,1007364160535438968209064778
12865960,1626818205,2021-07-20T21:56:45.000Z,20047890878208823636049135,1007366293264496124080396707
12871720,1626896601,2021-07-21T19:43:21.000Z,20048021588665573541620529,1007367409815412360400137762
12877480,1626974288,2021-07-22T17:18:08.000Z,20048137345889699793014623,1007368034816774009401513764
12883240,1627051672,2021-07-23T14:47:52.000Z,20048261993402505092706522,1007368724092209988218046090
12889000,1627129993,2021-07-24T12:33:13.000Z,20048382774658858872027947,1007369443067555304586247395
12894760,1627207050,2021-07-25T09:57:30.000Z,20048496046853624106429835,1007370076648543007386145676
12900520,1627284824,2021-07-26T07:33:44.000Z,20048605327205020338308966,1007371402817755645224851141
12906280,1627363692,2021-07-27T05:28:12.000Z,20048710492865442751844440,1007372728450618505941510778
12912040,1627442712,2021-07-28T03:25:12.000Z,20048818212938758162463160,1007373527523127057029669454
12917800,1627521778,2021-07-29T01:22:58.000Z,20048931470888798299379813,1007374146372319362728073069
12923560,1627600443,2021-07-29T23:14:03.000Z,20049043923826151797327603,1007374935397839055804922883
12929320,1627680011,2021-07-30T21:20:11.000Z,20049150399925913126473440,1007375727304193190366347025
12935080,1627758324,2021-07-31T19:05:24.000Z,20049252055279022760840231,1007376486206350861897796149
12940840,1627837288,2021-08-01T17:01:28.000Z,20049351533010175790414063,1007377518376891140078601330
12946600,1627916461,2021-08-02T15:01:01.000Z,20049449669078724875615356,1007378379181373721702505394
12952360,1627994422,2021-08-03T12:40:22.000Z,20049550131230076160257548,1007379664807229615684955750
12958120,1628073272,2021-08-04T10:34:32.000Z,20049638811675308708859361,1007386994838173593380640392
12963880,1628151923,2021-08-05T08:25:23.000Z,20049731482425863407446831,1007388038238290700112641508
12969640,1628229100,2021-08-06T05:51:40.000Z,20049826412086063021307757,1007389976435156222781269274
12975400,1628305855,2021-08-07T03:10:55.000Z,20049918630070347959118540,1007391050694007831694403175
12981160,1628382037,2021-08-08T00:20:37.000Z,20050003107909277199197172,1007392132124944049134143587
12986920,1628458421,2021-08-08T21:33:41.000Z,20050092588252885458166944,1007392880630029835320014680
12992680,1628535091,2021-08-09T18:51:31.000Z,20050176012847982516225421,1007393659308695414900055212
12998440,1628611827,2021-08-10T16:10:27.000Z,20050259864311703105741018,1007394935581183360529589660
13004200,1628688773,2021-08-11T13:32:53.000Z,20050342356066205218952343,1007395828687784562631818576
13009960,1628766061,2021-08-12T11:01:01.000Z,20050425054948199077143826,1007396974041223703183475588
13015720,1628843016,2021-08-13T08:23:36.000Z,20050518262054653972878766,1007397794847323495981044200
13021480,1628920225,2021-08-14T05:50:25.000Z,20050610934376761583432799,1007399886903219859963526602
13027240,1628996447,2021-08-15T03:00:47.000Z,20050703696091461584865541,1007400689744472206872076521
13033000,1629073570,2021-08-16T00:26:10.000Z,20050791997307702043475209,1007401398187403212347632410
13038760,1629150068,2021-08-16T21:41:08.000Z,20050877694480773305628327,1007402222144711046090534251
13044520,1629227242,2021-08-17T19:07:22.000Z,20050959538762750064613917,1007403419045646007032892646
13050280,1629303963,2021-08-18T16:26:03.000Z,20051043328522361417784120,1007405524089788239210226194
13056040,1629380478,2021-08-19T13:41:18.000Z,20051125081320317367241120,1007407598031364904502194510
13061800,1629457959,2021-08-20T11:12:39.000Z,20051206502083129364551406,1007408585731807811980369781
13067560,1629534297,2021-08-21T08:24:57.000Z,20051286351182246851565517,1007409159952802379542101093
13073320,1629611166,2021-08-22T05:46:06.000Z,20051364648607101749064455,1007410230265422498439727843
13079080,1629687891,2021-08-23T03:04:51.000Z,20051442176708122121219213,1007410917224154732068109277
13084840,1629765239,2021-08-24T00:33:59.000Z,20051510830401878572722968,1007411637055415291859650720
13090600,1629841503,2021-08-24T21:45:03.000Z,20051580669433690482022312,1007412261932477269081312898
13096360,1629919448,2021-08-25T19:24:08.000Z,20051649043298736587632992,1007413647084718995128889346
13102120,1629995699,2021-08-26T16:34:59.000Z,20051716068641654754929682,1007414568561243731759762989
13107880,1630073683,2021-08-27T14:14:43.000Z,20051782677956120054130397,1007415555634782042443475605
13113640,1630150570,2021-08-28T11:36:10.000Z,20051847552972282032866311,1007416410139054248929277943
13119400,1630226858,2021-08-29T08:47:38.000Z,20051907480167054244676782,1007417056115521923620479104
13125160,1630303660,2021-08-30T06:07:40.000Z,20051970408415574270866836,1007417671622496458011751493
13130920,1630380587,2021-08-31T03:29:47.000Z,20052030291789491000608458,1007418325050646450134391157
13136680,1630457928,2021-09-01T00:58:48.000Z,20052090187253906564045387,1007418990555223181003590322
13142440,1630535183,2021-09-01T22:26:23.000Z,20052150885500523922819310,1007420104465421630016279982
13148200,1630611465,2021-09-02T19:37:45.000Z,20052209863211892049871681,1007420708916974141023251043
13153960,1630688374,2021-09-03T16:59:34.000Z,20052272030687562094132768,1007421280267420323195484338
13159720,1630765496,2021-09-04T14:24:56.000Z,20052332959140933011735918,1007421859975326762799626237
13165480,1630842149,2021-09-05T11:42:29.000Z,20052396373617687494418778,1007422466113452081171902521
13171240,1630918707,2021-09-06T08:58:27.000Z,20052458412312543954920106,1007422985798776058889612702
13177000,1630995594,2021-09-07T06:19:54.000Z,20052520216238105020926001,1007423546960618319879903815
13182760,1631073112,2021-09-08T03:51:52.000Z,20052582063809084565235389,1007425456993483363159119484
13188520,1631149641,2021-09-09T01:07:21.000Z,20052645585524894297986981,1007427720248434849833236810
13194280,1631226563,2021-09-09T22:29:23.000Z,20052710686482840156224693,1007428345526829420033806583
13200040,1631303745,2021-09-10T19:55:45.000Z,20052775041224062799214063,1007429097363061335356283938
13205800,1631381188,2021-09-11T17:26:28.000Z,20052838577892386946056652,1007429790791947593640438329
13211560,1631457733,2021-09-12T14:42:13.000Z,20052901907751344973126048,1007430575622798431938950995
13217320,1631535635,2021-09-13T12:20:35.000Z,20052966086608559015297806,1007431124266180998444357272
13223080,1631612666,2021-09-14T09:44:26.000Z,20053026529256825841188801,1007431718296775386121059615
13228840,1631689658,2021-09-15T07:07:38.000Z,20053085792244794674511911,1007432303924734549832677950
13234600,1631766330,2021-09-16T04:25:30.000Z,20053145996275043639129346,1007432891192468542776067958
13240360,1631842941,2021-09-17T01:42:21.000Z,20053204492103945953782831,1007433275244595268089368714
13246120,1631920214,2021-09-17T23:10:14.000Z,20053263834248048972073334,1007433509089073035650436620
13251880,1631997502,2021-09-18T20:38:22.000Z,20053323127422254107621511,1007433704943520561865507782
13257640,1632074267,2021-09-19T17:57:47.000Z,20053382070074548300680715,1007433912227239203516495811
13263400,1632151430,2021-09-20T15:23:50.000Z,20053440323842936112327448,1007434960542514415352695597
13269160,1632227755,2021-09-21T12:35:55.000Z,20053496597837915293717519,1007435558323403252182517685
13274920,1632304791,2021-09-22T09:59:51.000Z,20053551435640769916369544,1007436130358461197552286932
13280680,1632382683,2021-09-23T07:38:03.000Z,20053604517378774855153219,1007436297862640895264071506
13286440,1632458835,2021-09-24T04:47:15.000Z,20053657568237885493130463,1007437170415000564388904646
13292200,1632536507,2021-09-25T02:21:47.000Z,20053709672358347817839053,1007437501953287041883437544
13297960,1632612422,2021-09-25T23:27:02.000Z,20053756630643230137533756,1007438158066949123668305990
13303720,1632690163,2021-09-26T21:02:43.000Z,20053803655229209999934288,1007438671833056102631325241
13309480,1632767702,2021-09-27T18:35:02.000Z,20053851266560808746806006,1007439054818851834173472611
13315240,1632845552,2021-09-28T16:12:32.000Z,20053898806795920791335158,1007439632265855384674726679
13321000,1632923146,2021-09-29T13:45:46.000Z,20053945902617740043424889,1007439874741480845060291355
13326760,1633000431,2021-09-30T11:13:51.000Z,20053991021874842791351066,1007440101795809043468364135
13332520,1633078970,2021-10-01T09:02:50.000Z,20054029321005422831136470,1007440438781067369208593369
13338280,1633156339,2021-10-02T06:32:19.000Z,20054067635903204579073849,1007440814924674548240270770
13344040,1633234243,2021-10-03T04:10:43.000Z,20054104533708565102209177,1007441213145297689946059626
13349800,1633312040,2021-10-04T01:47:20.000Z,20054150460964259548373894,1007441484872860905171151575
13355560,1633390109,2021-10-04T23:28:29.000Z,20054197357121554245850173,1007441804949973574491063770
13361320,1633467560,2021-10-05T20:59:20.000Z,20054244756031669619865223,1007441993199416739509201187
13367080,1633545607,2021-10-06T18:40:07.000Z,20054285715674371239973485,1007442179145962219776305508
13372840,1633623585,2021-10-07T16:19:45.000Z,20054326994660179749315545,1007442376799009828537047408
13378600,1633701445,2021-10-08T13:57:25.000Z,20054367206069482374374297,1007442574295798946537385431
13384360,1633780004,2021-10-09T11:46:44.000Z,20054408058825365847006102,1007442979668480326843010943
13390120,1633858362,2021-10-10T09:32:42.000Z,20054449692087115342676768,1007443139029842356581590546
13395880,1633935897,2021-10-11T07:04:57.000Z,20054491604359442211158315,1007443268801974660665695069
13401640,1634014162,2021-10-12T04:49:22.000Z,20054539693688318954172656,1007443807814980826387458766
13407400,1634091940,2021-10-13T02:25:40.000Z,20054586571003624771189144,1007443967996399173671462290
13413160,1634170854,2021-10-14T00:20:54.000Z,20054632075890110113153777,1007444305612602124762653374
13418920,1634249837,2021-10-14T22:17:17.000Z,20054674186816554275542617,1007444516148481770900791617
13424680,1634328560,2021-10-15T20:09:20.000Z,20054715800057468114335313,1007444658902721101173574673
13430440,1634406018,2021-10-16T17:40:18.000Z,20054756155542207535617283,1007444904528024946204157786
13436200,1634484182,2021-10-17T15:23:02.000Z,20054797163418514742377021,1007445031963211602694024035
13441960,1634562044,2021-10-18T13:00:44.000Z,20054838240334286078729079,1007445202075063433735261923
13447720,1634639857,2021-10-19T10:37:37.000Z,20054879413414180709330208,1007445338031796230851264886
13453480,1634717692,2021-10-20T08:14:52.000Z,20054921501204529275295685,1007445473479402266051330847
13459240,1634795302,2021-10-21T05:48:22.000Z,20054969586130133039872554,1007445599906409842235280205
13465000,1634872274,2021-10-22T03:11:14.000Z,20055018979756996785734614,1007445751687701929274706992
13470760,1634949996,2021-10-23T00:46:36.000Z,20055068178481784245320191,1007445876715543720620157440
13476520,1635028208,2021-10-23T22:30:08.000Z,20055116909510063051505690,1007446003101299615139464399
13482280,1635107235,2021-10-24T20:27:15.000Z,20055164664119422452409716,1007446159242610452367282965
13488040,1635184207,2021-10-25T17:50:07.000Z,20055212959954465582087399,1007446296846776842104922237
13493800,1635262178,2021-10-26T15:29:38.000Z,20055262566605741420773691,1007446433180244314606785058
13499560,1635339904,2021-10-27T13:05:04.000Z,20055314274201159900414628,1007446787795370186596001604
13505320,1635418753,2021-10-28T10:59:13.000Z,20055364817214035175302698,1007666458743793986045722644
13511080,1635496645,2021-10-29T08:37:25.000Z,20055412758323730014078312,1007666743878680652212185166
13516840,1635574367,2021-10-30T06:12:47.000Z,20055453910720768298248890,1007667005982001564080579038
13522600,1635653022,2021-10-31T04:03:42.000Z,20055497073118765232315396,1007667254688231687490115118
13528360,1635731589,2021-11-01T01:53:09.000Z,20055540901222660724152366,1007667580814763021787308679
13534120,1635808902,2021-11-01T23:21:42.000Z,20055583462938310856313193,1007667845329488096809945499
13539880,1635888082,2021-11-02T21:21:22.000Z,20055623982694086988587097,1007668111412722277813431441
13545640,1635965976,2021-11-03T18:59:36.000Z,20055661437839173884835758,1007668361264138366949695191
13551400,1636044899,2021-11-04T16:54:59.000Z,20055698644765218429774549,1007668651969824696601593331
13557160,1636122943,2021-11-05T14:35:43.000Z,20055734233826828883771443,1007668997583946521992590866
13562920,1636201077,2021-11-06T12:17:57.000Z,20055772209072751468129070,1007669250755728612371588933
13568680,1636278649,2021-11-07T09:50:49.000Z,20055808796807714531147197,1007669480413066808303092070
13574440,1636355955,2021-11-08T07:19:15.000Z,20055844113596778622496728,1007669856131583491551854828
13580200,1636433998,2021-11-09T04:59:58.000Z,20055879590098742447056440,1007670081515852270256538997
13585960,1636512858,2021-11-10T02:54:18.000Z,20055914956060421736205709,1007670333581966454476681213
13591720,1636590530,2021-11-11T00:28:50.000Z,20055951628382527759552356,1007670591991940080081680363
13597480,1636668560,2021-11-11T22:09:20.000Z,20055984090202639440663488,1007670931309342268459405182
13603240,1636745963,2021-11-12T19:39:23.000Z,20056020604012603756425141,1007671295062550010924553981
13609000,1636824801,2021-11-13T17:33:21.000Z,20056056329345906640637617,1007671519673967396324268466
13614760,1636903607,2021-11-14T15:26:47.000Z,20056091520722622137723951,1007671789591549118287406864
13620520,1636982141,2021-11-15T13:15:41.000Z,20056124682573547368366309,1007672160815117662311775111
13626280,1637061455,2021-11-16T11:17:35.000Z,20056159454103052129304534,1007673238975716212577757506
13632040,1637140020,2021-11-17T09:07:00.000Z,20056194729415149457938074,1007674381433077908509298469
13637800,1637218107,2021-11-18T06:48:27.000Z,20056231153088648564014232,1007674619790366013866190810
13643560,1637295926,2021-11-19T04:25:26.000Z,20056268436825216033330915,1007675381285115381246190539
13649320,1637375922,2021-11-20T02:38:42.000Z,20056305828626643456244681,1007675821612006936708176804
13655080,1637455025,2021-11-21T00:37:05.000Z,20056342496253444436721981,1007676210920004884924472717
13660840,1637534162,2021-11-21T22:36:02.000Z,20056378710900291869402949,1007676538675012165293496438
13666600,1637612778,2021-11-22T20:26:18.000Z,20056416084939968810569933,1007677718237145375106244044
13672360,1637691107,2021-11-23T18:11:47.000Z,20056454300460049579099962,1007678091402829611650583623
13678120,1637769703,2021-11-24T16:01:43.000Z,20056492701835250490414033,1007678400340528337135583115
13683880,1637848844,2021-11-25T14:00:44.000Z,20056531287674980478140867,1007682279318165143463077239
13689640,1637928704,2021-11-26T12:11:44.000Z,20056569368264674468540588,1007684315648145305248526469
13695400,1638006593,2021-11-27T09:49:53.000Z,20056606911858773643277080,1007684926037227162148661106
13701160,1638085739,2021-11-28T07:48:59.000Z,20056644945638262159953909,1007685118103520122206794230
13706920,1638165793,2021-11-29T06:03:13.000Z,20056683048217684024070736,1007685285477080018218128704
13712680,1638245474,2021-11-30T04:11:14.000Z,20056720099706877617445327,1007685533150088256632539270
13718440,1638325156,2021-12-01T02:19:16.000Z,20056758427066451939698625,1007685892110689682487764425
13724200,1638404688,2021-12-02T00:24:48.000Z,20056794442575623893817782,1007686200671192898603092066
13729960,1638484560,2021-12-02T22:36:00.000Z,20056830239089020838750146,1007686387181909118120943617
13735720,1638564058,2021-12-03T20:40:58.000Z,20056866439212739113717554,1007686864953303835838612907
13741480,1638644457,2021-12-04T19:00:57.000Z,20056900401547292917783986,1007688889887110075088136125
13747240,1638723824,2021-12-05T17:03:44.000Z,20056933576376669568112548,1007689279539320721270527167
13753000,1638803319,2021-12-06T15:08:39.000Z,20056966284976253412552918,1007689639416925319744166435
13758760,1638883349,2021-12-07T13:22:29.000Z,20056999535389274660030709,1007689882874010050007677822
13764520,1638962494,2021-12-08T11:21:34.000Z,20057034226972729201749873,1007690092310646657261456431
13770280,1639042335,2021-12-09T09:32:15.000Z,20057067552123452977262325,1007690239759775801398980907
13776040,1639121651,2021-12-10T07:34:11.000Z,20057102924547854433619210,1007690627722326628575439310
13781800,1639197798,2021-12-11T04:43:18.000Z,20057137842740251306948292,1007691333258302504872810377
13787560,1639274916,2021-12-12T02:08:36.000Z,20057172799794053065406251,1007691498042859738004419483
13793320,1639351152,2021-12-12T23:19:12.000Z,20057208838089066769784085,1007691735550898028659740707
13799080,1639427748,2021-12-13T20:35:48.000Z,20057245620526529998117400,1007692401092627417789911509
13804840,1639505620,2021-12-14T18:13:40.000Z,20057282475082468392147173,1007692740854303375538111670
13810600,1639582816,2021-12-15T15:40:16.000Z,20057318934208765218953012,1007692912570143084609007007
13816360,1639660062,2021-12-16T13:07:42.000Z,20057356741434472656136437,1007693286103618453568343336
13822120,1639736863,2021-12-17T10:27:43.000Z,20057394887268890768555467,1007693600858458594262953071
13827880,1639813910,2021-12-18T07:51:50.000Z,20057432463261978598156606,1007694067010555200200180768
13833640,1639891443,2021-12-19T05:24:03.000Z,20057470187212761530445668,1007694314031301401806030234
13839400,1639967694,2021-12-20T02:34:54.000Z,20057506702665060919805778,1007694528900647652428220615
13845160,1640043872,2021-12-20T23:44:32.000Z,20057544662065469465786063,1007694774845287465561512983
13850920,1640121206,2021-12-21T21:13:26.000Z,20057582490178707959700594,1007694956878734918025330844
13856680,1640198809,2021-12-22T18:46:49.000Z,20057616128039547549764729,1007695132632598398987761463
13862440,1640275975,2021-12-23T16:12:55.000Z,20057648417488640805260364,1007695300388331835278604667
13868200,1640352907,2021-12-24T13:35:07.000Z,20057677116276536597845870,1007695556731247278718349149
13873960,1640430429,2021-12-25T11:07:09.000Z,20057705554990994328961038,1007695732108866179193041151
13879720,1640507250,2021-12-26T08:27:30.000Z,20057734116161840001351077,1007695890269158274504892956
13885480,1640583893,2021-12-27T05:44:53.000Z,20057763768823330270366987,1007696100935584289377272737
13891240,1640660929,2021-12-28T03:08:49.000Z,20057799554675397413835555,1007696278797293234856370143
13897000,1640738138,2021-12-29T00:35:38.000Z,20057835913970034081139122,1007696547373422168353715078
13902760,1640814421,2021-12-29T21:47:01.000Z,20057873120360512852523818,1007696846410313090569000648
13908520,1640891905,2021-12-30T19:18:25.000Z,20057910421448680965379132,1007697113358403764485333339
13914280,1640969450,2021-12-31T16:50:50.000Z,20057947527944391486554926,1007697330710943258975394127
13920040,1641046526,2022-01-01T14:15:26.000Z,20057984905139739252393474,1007697554784121869159351679
13925800,1641124302,2022-01-02T11:51:42.000Z,20058021809351805762249353,1007697717739735341705956305
13931560,1641199975,2022-01-03T08:52:55.000Z,20058060413782331501976419,1007697850950710992886169273
13937320,1641276969,2022-01-04T06:16:09.000Z,20058098746167972737969913,1007698112361634763271872697
13943080,1641353722,2022-01-05T03:35:22.000Z,20058138247866536319371228,1007698274621870993284506909
13948840,1641430788,2022-01-06T00:59:48.000Z,20058177168822265281897518,1007698872489390755943149503
13954600,1641508673,2022-01-06T22:37:53.000Z,20058214632542110486688322,1007699527282303105319007371
13960360,1641586137,2022-01-07T20:08:57.000Z,20058253174675438603464982,1007700373703555418537924018
13966120,1641662902,2022-01-08T17:28:22.000Z,20058292536984464193956579,1007700645077893184149016304
13971880,1641738643,2022-01-09T14:30:43.000Z,20058330544047273239385591,1007701284861394919513034766
13977640,1641815991,2022-01-10T11:59:51.000Z,20058371583976400358738509,1007701492506455003617592475
13983400,1641893521,2022-01-11T09:32:01.000Z,20058413491210295789716958,1007701831990573021938034342
13989160,1641969682,2022-01-12T06:41:22.000Z,20058456681724070239047000,1007702044232339023113258855
13994920,1642046613,2022-01-13T04:03:33.000Z,20058499617352349529023025,1007702408658766134208247497
14000680,1642124041,2022-01-14T01:34:01.000Z,20058543698387897410413459,1007702626455720398565371170
14006440,1642200867,2022-01-14T22:54:27.000Z,20058589686814282669578616,1007702878226369017555454492
14012200,1642278426,2022-01-15T20:27:06.000Z,20058630291055841677826982,1007703125269169766266197826
14017960,1642354700,2022-01-16T17:38:20.000Z,20058676369792849332997906,1007703370945124604651336974
14023720,1642431675,2022-01-17T15:01:15.000Z,20058724193139350647144981,1007703612570014957531442044
14029480,1642508752,2022-01-18T12:25:52.000Z,20058772252381235533672912,1007703920272665222233706251
14035240,1642585588,2022-01-19T09:46:28.000Z,20058821533613960907485421,1007704212481073352112288605
14041000,1642662976,2022-01-20T07:16:16.000Z,20058880384036869726321891,1007704480275494401193927607
14046760,1642738665,2022-01-21T04:17:45.000Z,20058940185743408723668797,1007705438243246646125138698
14052520,1642816670,2022-01-22T01:57:50.000Z,20059001529611293376045106,1007707545458217832110961060
14058280,1642892793,2022-01-22T23:06:33.000Z,20059063558360235066930690,1007709699811626757604014098
14064040,1642969257,2022-01-23T20:20:57.000Z,20059125714819054832093883,1007710117889409485223128687
14069800,1643046741,2022-01-24T17:52:21.000Z,20059190560920220609471775,1007710774551023617596708420
14075560,1643124847,2022-01-25T15:34:07.000Z,20059253496102820852204907,1007711030796951299045322830
14081320,1643201251,2022-01-26T12:47:31.000Z,20059319814163038606807115,1007711230065520032927441561
14087080,1643278290,2022-01-27T10:11:30.000Z,20059386895729421825688831,1007711843844445022072171635
14092840,1643355335,2022-01-28T07:35:35.000Z,20059455338992749577800400,1007712048929722956059473968
14098600,1643431729,2022-01-29T04:48:49.000Z,20059519850619876058885469,1007712249150631282049265195
14104360,1643508673,2022-01-30T02:11:13.000Z,20059581588541637158941406,1007712458688440022221803892
14110120,1643584933,2022-01-30T23:22:13.000Z,20059638491683302764807886,1007712651858884041948204056
14115880,1643661727,2022-01-31T20:42:07.000Z,20059692069259146198050306,1007712850333132080839032900
14121640,1643738991,2022-02-01T18:09:51.000Z,20059749623696778663593142,1007713082686449218342282752
14127400,1643815281,2022-02-02T15:21:21.000Z,20059802434339696896585948,1007713301427432788071626058
14133160,1643893364,2022-02-03T13:02:44.000Z,20059854110518248234260363,1007713587918286731180930146
14138920,1643970086,2022-02-04T10:21:26.000Z,20059889458595915211096155,1007713882639322301537871335
14144680,1644046807,2022-02-05T07:40:07.000Z,20059928251367971521900140,1007714167180713526690523826
14150440,1644123596,2022-02-06T04:59:56.000Z,20059963114290553469564358,1007714520962184934725618842
14156200,1644199915,2022-02-07T02:11:55.000Z,20059997465273237581838771,1007714774887668675214539925
14161960,1644276809,2022-02-07T23:33:29.000Z,20060033733955442548255090,1007715091664354370562467332
14167720,1644354364,2022-02-08T21:06:04.000Z,20060072067171421354196682,1007715386547282983005849800
14173480,1644431371,2022-02-09T18:29:31.000Z,20060111440219261428381596,1007715663039083425938586142
14179240,1644508408,2022-02-10T15:53:28.000Z,20060153454953655977010232,1007715935031340157134435657
14185000,1644585862,2022-02-11T13:24:22.000Z,20060193631599811505126616,1007716212474581242535963934
14190760,1644662719,2022-02-12T10:45:19.000Z,20060235264295701806537990,1007716528226905099988052229
14196520,1644738106,2022-02-13T07:41:46.000Z,20060274977103130866534462,1007716843263781218003398994
14202280,1644815606,2022-02-14T05:13:26.000Z,20060315370891516119110066,1007717116327027113391487997
14208040,1644892621,2022-02-15T02:37:01.000Z,20060357954802611958253321,1007717358363768434992180502
